LS Pattern,Frequencey,Percentage
"set(['L3_S35', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",716,0.0006048584664979371
"set(['L3_S31', 'L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",461,0.00038944099588763826
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3940,0.0033284111145277543
"set(['L3_S41', 'L3_S45', 'L3_S50', 'L3_S51', 'L0_S9', 'L0_S8', 'L0_S1', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L3_S43', 'L0_S6', 'L0_S5', 'L3_S40'])",389,0.0003286172394800245
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",169,0.00014276687267898236
"set(['L3_S44', 'L3_S45', 'L0_S10', 'L3_S40', 'L3_S51', 'L3_S41', 'L0_S8', 'L0_S1', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S39', 'L0_S0', 'L0_S6', 'L3_S47', 'L0_S4'])",313,0.00026441438549420994
"set(['L3_S35', 'L3_S31', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",457,0.00038606189830943746
"set(['L3_S36', 'L0_S11', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",805,0.0006800433876129041
"set(['L2_S27', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",806,0.0006808881620074543
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",184,0.00015543848859723522
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",268,0.00022639953773945131
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S20', 'L0_S14', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L0_S16'])",174,0.00014699074465173332
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",200,0.00016895487891003828
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",152,0.0001284057079716291
"set(['L3_S35', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",145,0.00012249228720977775
"set(['L3_S35', 'L2_S26', 'L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",855,0.0007222821073404137
"set(['L0_S9', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",274,0.00023146818410675244
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",269,0.0002272443121340015
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",156,0.00013178480554982985
"set(['L3_S43', 'L0_S11', 'L3_S50', 'L3_S51', 'L0_S8', 'L3_S39', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S45', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S41', 'L0_S4'])",374,0.0003159456235617716
"set(['L3_S36', 'L2_S26', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",895,0.0007560730831224213
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",264,0.00022302044016125054
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",197,0.0001664205557263877
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",209,0.00017655784846099
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",178,0.00015036984222993407
"set(['L2_S26', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S40', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L1_S24'])",304,0.0002568114159432582
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",174,0.00014699074465173332
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S35', 'L3_S37', 'L3_S34', 'L0_S20'])",3616,0.0030547042106934923
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3636,0.003071599698584496
"set(['L3_S31', 'L3_S36', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",492,0.0004156290021186942
"set(['L2_S27', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S40', 'L3_S43', 'L3_S41', 'L1_S24'])",292,0.0002466741232086559
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",171,0.00014445642146808274
"set(['L3_S36', 'L0_S11', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",172,0.0001453011958626329
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",10301,0.008702021038261521
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3897,0.003292085815562096
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",134,0.00011319976886972566
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",10536,0.008900543020980816
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",172,0.0001453011958626329
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",171,0.00014445642146808274
"set(['L3_S44', 'L0_S1', 'L3_S50', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S47', 'L0_S6', 'L0_S5', 'L3_S40'])",325,0.0002745516782288122
"set(['L0_S11', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",277,0.00023400250729040302
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",152,0.0001284057079716291
"set(['L3_S44', 'L3_S45', 'L3_S50', 'L3_S51', 'L0_S9', 'L0_S8', 'L0_S1', 'L3_S40', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L0_S6', 'L3_S41', 'L0_S4'])",331,0.00027962032459611334
"set(['L0_S11', 'L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",908,0.0007670551502515738
"set(['L2_S28', 'L3_S29', 'L1_S25', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",861,0.0007273507537077148
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S51', 'L0_S21', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S39', 'L3_S44', 'L3_S45', 'L3_S41', 'L3_S40'])",167,0.00014107732388988196
"set(['L3_S36', 'L2_S26', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",879,0.0007425566928096183
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",268,0.00022639953773945131
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",177,0.0001495250678353839
"set(['L3_S47', 'L3_S43', 'L0_S10', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S0', 'L0_S7', 'L3_S45', 'L0_S5', 'L3_S40'])",356,0.00030073968445986813
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3977,0.003359667767126111
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",147,0.00012418183599887815
"set(['L2_S26', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",848,0.0007163686865785623
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S50', 'L3_S51', 'L0_S21', 'L3_S48', 'L3_S47', 'L3_S39', 'L3_S44', 'L3_S45', 'L3_S41', 'L3_S40'])",158,0.00013347435433893026
"set(['L3_S35', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",10011,0.008457036463841966
"set(['L3_S40', 'L0_S1', 'L0_S11', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S41', 'L0_S8', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S0', 'L3_S43', 'L0_S6', 'L3_S47', 'L0_S4'])",339,0.0002863785197525149
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L0_S20'])",178,0.00015036984222993407
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",143,0.00012080273842067737
"set(['L0_S0', 'L0_S1', 'L3_S43', 'L3_S51', 'L0_S9', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L3_S45', 'L0_S8', 'L3_S47', 'L0_S6', 'L0_S5', 'L3_S40'])",341,0.0002880680685416153
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",203,0.00017148920209368885
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S14', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",146,0.00012333706160432795
"set(['L3_S35', 'L0_S10', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",165,0.00013938777510078158
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",145,0.00012249228720977775
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S51', 'L0_S21', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S39', 'L3_S43', 'L3_S45', 'L3_S41', 'L3_S40'])",151,0.0001275609335770789
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S40', 'L3_S43', 'L3_S41', 'L0_S20'])",163,0.0001376982263116812
"set(['L3_S31', 'L3_S36', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",461,0.00038944099588763826
"set(['L0_S10', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S38', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",298,0.00025174276957595705
"set(['L0_S10', 'L2_S27', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",820,0.0006927150035311569
"set(['L3_S36', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",829,0.0007003179730821087
"set(['L0_S22', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",257,0.0002171070193993992
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S14', 'L3_S51', 'L0_S21', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S39', 'L3_S43', 'L3_S45', 'L3_S41', 'L3_S40'])",158,0.00013347435433893026
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S17', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",165,0.00013938777510078158
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",181,0.00015290416541358464
"set(['L0_S0', 'L3_S47', 'L3_S43', 'L0_S11', 'L3_S51', 'L3_S39', 'L3_S41', 'L3_S49', 'L3_S48', 'L0_S3', 'L0_S1', 'L0_S8', 'L0_S7', 'L3_S45', 'L0_S5', 'L3_S40'])",331,0.00027962032459611334
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S35', 'L3_S37', 'L3_S34', 'L0_S20'])",144,0.00012164751281522756
"set(['L0_S23', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3682,0.003110459320733805
"set(['L3_S36', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",10283,0.008686815099159619
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S16', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",205,0.00017317875088278923
"set(['L2_S26', 'L3_S29', 'L1_S24', 'L3_S32', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",849,0.0007172134609731125
"set(['L3_S35', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L3_S32', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",150,0.0001267161591825287
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",10324,0.008721450849336176
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",163,0.0001376982263116812
"set(['L2_S27', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",771,0.0006513210581981976
"set(['L3_S29', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S35'])",154,0.00013009525676072948
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",197,0.0001664205557263877
"set(['L3_S35', 'L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",10014,0.008459570787025616
"set(['L3_S29', 'L1_S25', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",3896,0.003291241041167546
"set(['L0_S11', 'L3_S30', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L3_S34', 'L0_S4'])",173,0.00014614597025718311
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S20', 'L0_S14', 'L3_S40', 'L3_S51', 'L3_S39', 'L3_S49', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L0_S16'])",169,0.00014276687267898236
"set(['L3_S35', 'L0_S11', 'L3_S37', 'L3_S29', 'L3_S32', 'L0_S8', 'L0_S3', 'L3_S33', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",167,0.00014107732388988196
"set(['L3_S36', 'L0_S10', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5'])",10467,0.008842253587756853
"set(['L0_S11', 'L2_S27', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S35'])",785,0.0006631478997219003
"set(['L2_S26', 'L3_S29', 'L1_S24', 'L3_S32', 'L3_S30', 'L3_S37', 'L3_S35'])",194,0.00016388623254273712
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S43', 'L3_S41', 'L3_S40'])",186,0.0001571280373863356
"set(['L3_S36', 'L2_S27', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L3_S34', 'L0_S4'])",841,0.000710455265816711
"set(['L2_S27', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",275,0.00023231295850130264
"set(['L3_S35', 'L0_S11', 'L2_S27', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",797,0.0006732851924565026
"set(['L2_S27', 'L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",809,0.0006834224851911049
"set(['L2_S28', 'L3_S29', 'L1_S24', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",1446,0.0012215437745195768
"set(['L3_S44', 'L3_S45', 'L0_S10', 'L3_S50', 'L3_S51', 'L3_S41', 'L0_S8', 'L0_S1', 'L3_S48', 'L3_S47', 'L0_S2', 'L3_S39', 'L0_S0', 'L0_S6', 'L0_S5', 'L3_S40'])",371,0.000313411300378121
"set(['L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",10100,0.008532221384956934
"set(['L0_S19', 'L0_S21', 'L0_S13', 'L0_S12', 'L2_S26', 'L0_S16', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S35', 'L3_S37', 'L3_S34', 'L0_S20'])",178,0.00015036984222993407
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S16', 'L0_S15', 'L3_S50', 'L3_S51', 'L3_S39', 'L3_S48', 'L3_S47', 'L3_S45', 'L3_S44', 'L3_S41', 'L3_S40'])",162,0.000136853451917131
"set(['L0_S23', 'L0_S19', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S20', 'L0_S15', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S31', 'L3_S36', 'L3_S37', 'L3_S34'])",266,0.0002247099889503509
"set(['L3_S30', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L3_S34', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L3_S36', 'L0_S6', 'L0_S5'])",10432,0.008812686483947597
"set(['L3_S35', 'L3_S30', 'L3_S38', 'L3_S37', 'L3_S29', 'L0_S9', 'L0_S8', 'L0_S3', 'L3_S33', 'L0_S1', 'L0_S0', 'L0_S6', 'L3_S34', 'L0_S4'])",329,0.000277930775807013
"set(['L2_S27', 'L3_S29', 'L3_S38', 'L1_S24', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",209,0.00017655784846099
"set(['L3_S31', 'L0_S11', 'L3_S37', 'L3_S29', 'L0_S8', 'L3_S34', 'L3_S33', 'L0_S2', 'L3_S30', 'L0_S0', 'L0_S7', 'L0_S1', 'L0_S5', 'L3_S35'])",516,0.00043590358758789876
"set(['L0_S22', 'L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L2_S27', 'L0_S17', 'L0_S14', 'L3_S29', 'L3_S33', 'L3_S30', 'L3_S36', 'L3_S37', 'L3_S34'])",186,0.0001571280373863356
"set(['L0_S20', 'L0_S18', 'L0_S13', 'L0_S12', 'L0_S17', 'L0_S14', 'L3_S29', 'L0_S21', 'L3_S33', 'L3_S30', 'L3_S37', 'L3_S34', 'L3_S35'])",3752,0.003169593528352318
